avg(CAST(Trades AS DOUBLE)),Ticker,Exchange
596.0813008130082,WCC,Arca
1.8169014084507042,WCFB,Bats-Y
6.123893805309734,WCFB,Edge-X
2.5596330275229358,WCFB,Arca
10.348214285714286,WCFB,Nasdaq
1.6470588235294117,WCFB,Boston
1.584070796460177,WCFB,Bats-Z
1.9736842105263157,WCFB,Edge-A
0.8571428571428571,WCFB,Phlx
1.0,WCFB,NSX
124.39024390243902,WCG,Edge-A
220.47560975609755,WCG,Boston
254.97967479674796,WCG,Bats-Y
0.08333333333333333,WCG,NSX
0.12608695652173912,WCG,CHX
293.520325203252,WCG,Edge-X
645.560975609756,WCG,Arca
32.0609756097561,WCG,Phlx
896.3510204081633,WCG,NYSE
1159.469387755102,WCG,Nasdaq
336.5528455284553,WCG,Bats-Z
176.2560975609756,WCIC,Bats-Y
86.2520325203252,WCIC,Boston
47.84959349593496,WCIC,Edge-A
146.6178861788618,WCIC,Bats-Z
121.95934959349593,WCIC,Edge-X
243.86122448979592,WCIC,Nasdaq
179.4878048780488,WCIC,Arca
16.11382113821138,WCIC,Phlx
309.8489795918367,WCIC,NYSE
0.1518987341772152,WCIC,CHX
0.022988505747126436,WCIC,NSX
761.6730769230769,WCN,Bats-Z
2000.8173076923076,WCN,NYSE
319.7980769230769,WCN,Edge-A
2457.923076923077,WCN,Nasdaq
623.6634615384615,WCN,Bats-Y
1056.576923076923,WCN,Arca
0.0,WCN,NSX
90.07692307692308,WCN,Phlx
432.33653846153845,WCN,Boston
524.2115384615385,WCN,Edge-X
0.1388888888888889,WCN,CHX
1.1481481481481481,WCST,Bats-Y
1.037037037037037,WCST,Edge-A
7.592592592592593,WCST,Bats-Z
9.62962962962963,WCST,Arca
25.555555555555557,WCST,Nasdaq
1.1153846153846154,WCST,Boston
9.62962962962963,WCST,Edge-X
0.4444444444444444,WCST,Phlx
0.06363636363636363,WD,NSX
119.66666666666667,WD,Bats-Y
0.07575757575757576,WD,CHX
202.6829268292683,WD,Arca
112.48373983739837,WD,Bats-Z
89.8821138211382,WD,Boston
358.9224489795918,WD,NYSE
13.369918699186991,WD,Phlx
91.84552845528455,WD,Edge-X
46.08130081300813,WD,Edge-A
277.60408163265305,WD,Nasdaq
576.4634146341464,WDAY,Bats-Y
1731.6178861788617,WDAY,Arca
596.5243902439024,WDAY,Boston
1174.878048780488,WDAY,Bats-Z
0.12875536480686695,WDAY,CHX
1146.0243902439024,WDAY,Edge-X
3630.1306122448977,WDAY,Nasdaq
2264.791836734694,WDAY,NYSE
388.3414634146341,WDAY,Edge-A
0.8771929824561403,WDAY,NSX
105.16666666666667,WDAY,Phlx
1181.3943089430895,WDC,Edge-A
3.9383259911894273,WDC,NSX
4809.882113821138,WDC,Arca
12750.408163265307,WDC,Nasdaq
0.22727272727272727,WDC,CHX
3810.9756097560976,WDC,Bats-Z
1239.8089430894308,WDC,Boston
4720.967479674797,WDC,Edge-X
561.4349593495934,WDC,Phlx
1503.2560975609756,WDC,Bats-Y
0.0,WDFC,CHX
90.17479674796748,WDFC,Arca
70.1829268292683,WDFC,Bats-Z
55.09756097560975,WDFC,Boston
0.2571428571428571,WDFC,NSX
22.829268292682926,WDFC,Edge-A
63.82113821138211,WDFC,Edge-X
79.76016260162602,WDFC,Bats-Y
6.065040650406504,WDFC,Phlx
491.62448979591835,WDFC,Nasdaq
1.6666666666666667,WDIV,Bats-Y
0.4,WDIV,Phlx
2.4326530612244897,WDIV,Nasdaq
1.2294117647058824,WDIV,Edge-A
3.230769230769231,WDIV,Boston
0.0,WDIV,CHX
1.451219512195122,WDIV,Bats-Z
11.40650406504065,WDIV,Arca
3.2845528455284554,WDIV,Edge-X
988.6260162601626,WDR,Arca
727.0487804878048,WDR,Edge-X
0.44052863436123346,WDR,NSX
1025.239837398374,WDR,Bats-Z
2236.718367346939,WDR,Nasdaq
1736.6857142857143,WDR,NYSE
100.10162601626017,WDR,Phlx
0.44537815126050423,WDR,CHX
382.3983739837398,WDR,Boston
428.7723577235772,WDR,Edge-A
650.1788617886178,WDR,Bats-Y
0.2073170731707317,WDRW,Bats-Y
0.3130081300813008,WDRW,Boston
0.6422764227642277,WDRW,Edge-X
1.0244897959183674,WDRW,Nasdaq
0.43089430894308944,WDRW,Edge-A
0.2886178861788618,WDRW,Bats-Z
0.0,WDRW,Phlx
1.7642276422764227,WDRW,Arca
0.0,WDTI,CHX
7.220408163265306,WDTI,Bats-Y
3.658536585365854,WDTI,Bats-Z
0.16393442622950818,WDTI,Phlx
3.5813008130081303,WDTI,Edge-X
6.747967479674797,WDTI,Edge-A
7.324175824175824,WDTI,Boston
3.3918367346938774,WDTI,Nasdaq
0.625,WDTI,NSX
10.670731707317072,WDTI,Arca
91.22764227642277,WEB,Edge-A
0.1552511415525114,WEB,NSX
233.97967479674796,WEB,Edge-X
28.333333333333332,WEB,Phlx
340.4186991869919,WEB,Bats-Z
0.125,WEB,CHX
121.89024390243902,WEB,Boston
278.1260162601626,WEB,Arca
1015.4408163265306,WEB,Nasdaq
206.7439024390244,WEB,Bats-Y
0.5894308943089431,WEBK,Bats-Z
0.1565217391304348,WEBK,Boston
0.0,WEBK,CHX
4.722448979591837,WEBK,Nasdaq
0.04830917874396135,WEBK,Edge-A
6.109756097560975,WEBK,Edge-X
0.375609756097561,WEBK,Bats-Y
0.0,WEBK,NSX
0.07894736842105263,WEBK,Phlx
1.5045454545454546,WEBK,Arca
4459.551020408163,WEC,Nasdaq
3753.077551020408,WEC,NYSE
1114.3739837398373,WEC,Edge-X
151.22764227642276,WEC,Phlx
557.6382113821138,WEC,Edge-A
1322.378048780488,WEC,Arca
983.6666666666666,WEC,Bats-Y
1707.0325203252032,WEC,Bats-Z
498.349593495935,WEC,Boston
1.240174672489083,WEC,NSX
0.0546218487394958,WEC,CHX
172.68627450980392,WEN,Amex
1.1017699115044248,WEN,NSX
2577.6382113821137,WEN,Arca
1043.0447154471544,WEN,Boston
0.9613733905579399,WEN,CHX
891.7886178861788,WEN,Edge-A
456.4837398373984,WEN,Phlx
3499.0285714285715,WEN,Nasdaq
1978.6910569105692,WEN,Edge-X
1768.5650406504064,WEN,Bats-Z
1857.3130081300812,WEN,Bats-Y
190.28455284552845,WERN,Edge-A
0.3706896551724138,WERN,CHX
818.0934959349594,WERN,Arca
710.8170731707318,WERN,Bats-Z
98.52439024390245,WERN,Phlx
559.9674796747968,WERN,Edge-X
279.5447154471545,WERN,Boston
0.3788546255506608,WERN,NSX
493.7764227642276,WERN,Bats-Y
2102.730612244898,WERN,Nasdaq
0.18340611353711792,WETF,CHX
1930.081300813008,WETF,Arca
2222.1869918699185,WETF,Bats-Z
4233.473469387755,WETF,Nasdaq
988.4471544715448,WETF,Bats-Y
363.9065040650407,WETF,Phlx
631.7764227642276,WETF,Boston
825.5,WETF,Edge-A
1703.5,WETF,Edge-X
1.4254385964912282,WETF,NSX
569.1551020408164,WEX,NYSE
230.3658536585366,WEX,Bats-Z
140.7357723577236,WEX,Boston
206.1382113821138,WEX,Bats-Y
0.09090909090909091,WEX,NSX
209.22357723577235,WEX,Edge-X
89.90243902439025,WEX,Edge-A
784.3265306122449,WEX,Nasdaq
0.09545454545454546,WEX,CHX
445.1869918699187,WEX,Arca
29.03252032520325,WEX,Phlx
3.2642276422764227,WEYS,Edge-A
62.29387755102041,WEYS,Nasdaq
12.784552845528456,WEYS,Arca
0.0,WEYS,NSX
0.7514450867052023,WEYS,Phlx
0.0,WEYS,CHX
5.894308943089431,WEYS,Bats-Y
2.4476987447698746,WEYS,Boston
9.040650406504065,WEYS,Bats-Z
10.455284552845528,WEYS,Edge-X
12.33739837398374,WFBI,Edge-X
0.9620853080568721,WFBI,Phlx
65.86122448979592,WFBI,Nasdaq
0.0,WFBI,NSX
16.65447154471545,WFBI,Bats-Z
5.126530612244898,WFBI,Boston
27.520325203252032,WFBI,Arca
0.0625,WFBI,CHX
6.90650406504065,WFBI,Bats-Y
3.559183673469388,WFBI,Edge-A
7.995934959349594,WFC,CHX
4281.536585365854,WFC,Boston
8888.5,WFC,Bats-Y
9070.764227642276,WFC,Edge-X
5214.162601626016,WFC,Edge-A
10229.756097560976,WFC,Arca
1528.1747967479675,WFC,Phlx
15.201716738197424,WFC,NSX
13026.873983739837,WFC,Bats-Z
16826.114285714284,WFC,Nasdaq
10607.061224489797,WFC,NYSE
24.25980392156863,WFD,Bats-Z
0.0,WFD,CHX
3.5440414507772022,WFD,Boston
36.61764705882353,WFD,Arca
0.6594594594594595,WFD,Phlx
5.064039408866995,WFD,Edge-A
62.216748768472904,WFD,Nasdaq
6.782178217821782,WFD,Bats-Y
14.877450980392156,WFD,Edge-X
2377.5040650406504,WFM,Bats-Y
9220.008163265305,WFM,Nasdaq
1284.341463414634,WFM,Boston
3468.2398373983738,WFM,Edge-X
3721.142276422764,WFM,Bats-Z
0.6502057613168725,WFM,CHX
615.3373983739838,WFM,Phlx
4222.650406504065,WFM,Arca
1349.3902439024391,WFM,Edge-A
109.45283018867924,WFM,Amex
3.9912663755458517,WFM,NSX
181.27755102040817,WG,Nasdaq
57.63821138211382,WG,Edge-A
203.0448979591837,WG,NYSE
0.024844720496894408,WG,NSX
54.43089430894309,WG,Bats-Y
11.796747967479675,WG,Phlx
108.27642276422765,WG,Edge-X
98.46341463414635,WG,Arca
0.02127659574468085,WG,CHX
79.36585365853658,WG,Bats-Z
51.264227642276424,WG,Boston
10.421052631578947,WGA,Amex
0.3076923076923077,WGA,Phlx
1.3506493506493507,WGA,Bats-Z
0.555045871559633,WGA,Edge-A
3.3506493506493507,WGA,Arca
4.569565217391304,WGA,Nasdaq
0.0,WGA,NSX
5.623376623376624,WGA,Edge-X
0.6064814814814815,WGA,Bats-Y
0.5714285714285714,WGA,Boston
0.09090909090909091,WGA,CHX
62.451219512195124,WGBS,Edge-X
2.356521739130435,WGBS,Phlx
58.483739837398375,WGBS,Arca
0.2558139534883721,WGBS,CHX
18.520325203252032,WGBS,Bats-Z
0.16666666666666666,WGBS,NSX
9.0,WGBS,Boston
9.784552845528456,WGBS,Bats-Y
66.68571428571428,WGBS,Nasdaq
12.459016393442623,WGBS,Edge-A
0.017241379310344827,WGL,NSX
160.65040650406505,WGL,Bats-Z
498.55510204081634,WGL,Nasdaq
286.4552845528455,WGL,Arca
682.9510204081632,WGL,NYSE
64.4959349593496,WGL,Edge-A
114.16260162601625,WGL,Edge-X
14.873983739837398,WGL,Phlx
128.7520325203252,WGL,Boston
0.026490066225165563,WGL,CHX
168.2439024390244,WGL,Bats-Y
54.199186991869915,WGO,Edge-A
147.9878048780488,WGO,Edge-X
146.0569105691057,WGO,Bats-Y
0.12837837837837837,WGO,NSX
200.5121951219512,WGO,Bats-Z
248.3089430894309,WGO,Arca
443.0938775510204,WGO,NYSE
18.943089430894307,WGO,Phlx
403.74285714285713,WGO,Nasdaq
0.05172413793103448,WGO,CHX
105.73170731707317,WGO,Boston
0.0625,WHG,NSX
58.16326530612245,WHG,NYSE
13.967479674796747,WHG,Edge-X
5.069105691056911,WHG,Edge-A
0.3125,WHG,CHX
0.8362831858407079,WHG,Phlx
10.207317073170731,WHG,Boston
12.552845528455284,WHG,Bats-Z
18.51219512195122,WHG,Bats-Y
26.74390243902439,WHG,Arca
25.293877551020408,WHG,Nasdaq
1.0056497175141244,WHLM,Arca
0.0,WHLM,NSX
0.08071748878923767,WHLM,Edge-A
0.5641025641025641,WHLM,Phlx
0.12831858407079647,WHLM,Bats-Y
0.4034334763948498,WHLM,Bats-Z
0.6008230452674898,WHLM,Edge-X
0.1,WHLM,CHX
2.8285714285714287,WHLM,Nasdaq
0.6818181818181818,WHLM,Boston
0.11063829787234042,WHR,CHX
65.35772357723577,WHR,Phlx
1528.1061224489797,WHR,NYSE
406.1544715447154,WHR,Bats-Y
2751.061224489796,WHR,Nasdaq
399.7764227642276,WHR,Boston
726.0284552845528,WHR,Edge-X
709.2560975609756,WHR,Bats-Z
225.1869918699187,WHR,Edge-A
0.6194690265486725,WHR,NSX
1232.0853658536585,WHR,Arca
231.00689655172414,WIBC,Arca
,WIBC,
161.77241379310345,WIBC,Edge-A
0.0,WIBC,NSX
54.675862068965515,WIBC,Phlx
980.2,WIBC,Nasdaq
0.05555555555555555,WIBC,CHX
538.6551724137931,WIBC,Edge-X
358.82068965517243,WIBC,Bats-Z
101.22068965517241,WIBC,Boston
251.98620689655172,WIBC,Bats-Y
161.60569105691056,WIFI,Arca
20.008130081300813,WIFI,Phlx
69.86585365853658,WIFI,Boston
136.8130081300813,WIFI,Bats-Z
62.3089430894309,WIFI,Edge-A
146.1910569105691,WIFI,Bats-Y
0.0,WIFI,CHX
586.265306122449,WIFI,Nasdaq
0.22302158273381295,WIFI,NSX
161.2520325203252,WIFI,Edge-X
2001.2081632653062,WIN,Nasdaq
1.3674418604651162,WIN,NSX
1096.6097560975609,WIN,Edge-X
1138.5853658536585,WIN,Arca
170.5528455284553,WIN,Phlx
397.9349593495935,WIN,Boston
0.34355828220858897,WIN,CHX
84.76960784313725,WIN,Amex
987.3373983739838,WIN,Bats-Z
693.9186991869918,WIN,Bats-Y
413.6666666666667,WIN,Edge-A
5.861788617886178,WINA,Arca
1.3333333333333333,WINA,CHX
5.764227642276423,WINA,Edge-X
0.15254237288135594,WINA,NSX
2.0863636363636364,WINA,Boston
31.56326530612245,WINA,Nasdaq
0.5064935064935064,WINA,Phlx
2.792682926829268,WINA,Bats-Y
2.3902439024390243,WINA,Edge-A
6.024390243902439,WINA,Bats-Z
21.276422764227643,WING,Phlx
197.48373983739836,WING,Bats-Z
0.27906976744186046,WING,NSX
280.7520325203252,WING,Arca
142.0772357723577,WING,Bats-Y
106.86585365853658,WING,Boston
60.33739837398374,WING,Edge-A
200.59349593495935,WING,Edge-X
0.07894736842105263,WING,CHX
966.0530612244899,WING,Nasdaq
3.508670520231214,WINT,Bats-Y
2.304093567251462,WINT,Boston
27.786127167630056,WINT,Arca
1.0289017341040463,WINT,Phlx
17.052023121387283,WINT,Bats-Z
35.052023121387286,WINT,Edge-X
2.445086705202312,WINT,Edge-A
0.0,WINT,NSX
54.01744186046512,WINT,Nasdaq
48.739837398373986,WIP,Arca
0.6081632653061224,WIP,Phlx
8.934959349593496,WIP,Edge-X
9.109756097560975,WIP,Bats-Z
12.66530612244898,WIP,Nasdaq
30.995934959349594,WIP,Bats-Y
0.5384615384615384,WIP,NSX
0.0,WIP,CHX
8.691056910569106,WIP,Edge-A
18.821138211382113,WIP,Boston
22.784552845528456,WIRE,Edge-A
60.04471544715447,WIRE,Bats-Z
59.13008130081301,WIRE,Edge-X
91.97560975609755,WIRE,Arca
0.0,WIRE,NSX
0.10526315789473684,WIRE,CHX
83.6260162601626,WIRE,Bats-Y
8.1869918699187,WIRE,Phlx
53.6219512195122,WIRE,Boston
402.64897959183673,WIRE,Nasdaq
0.11428571428571428,WIZE,Bats-Y
0.009523809523809525,WIZE,Edge-A
0.028037383177570093,WIZE,Nasdaq
0.12962962962962962,WIZE,Arca
0.01904761904761905,WIZE,Edge-X
,WIZE,
0.12037037037037036,WIZE,Boston
0.009523809523809525,WIZE,Bats-Z
0.2916666666666667,WK,NSX
38.2520325203252,WK,Edge-X
6.414634146341464,WK,Phlx
47.333333333333336,WK,Boston
23.353658536585368,WK,Edge-A
51.75609756097561,WK,Bats-Z
68.09756097560975,WK,Bats-Y
143.85714285714286,WK,NYSE
116.31836734693877,WK,Nasdaq
75.3780487804878,WK,Arca
0.0,WK,CHX
14.446511627906977,WKHS,Bats-Y
12.926470588235293,WKHS,Boston
6.847107438016529,WKHS,Edge-A
46.760330578512395,WKHS,Arca
38.28395061728395,WKHS,Edge-X
0.0,WKHS,NSX
0.0,WKHS,CHX
1.2602739726027397,WKHS,Phlx
91.17355371900827,WKHS,Nasdaq
21.66115702479339,WKHS,Bats-Z
195.27642276422765,WLB,Edge-X
84.42682926829268,WLB,Boston
0.06557377049180328,WLB,NSX
215.9308943089431,WLB,Arca
136.60162601626016,WLB,Bats-Y
138.4308943089431,WLB,Bats-Z
612.8857142857142,WLB,Nasdaq
0.41304347826086957,WLB,CHX
53.9349593495935,WLB,Edge-A
21.56910569105691,WLB,Phlx
4.239837398373984,WLDN,Edge-A
0.0,WLDN,NSX
0.0,WLDN,CHX
35.2520325203252,WLDN,Edge-X
33.357723577235774,WLDN,Arca
10.3130081300813,WLDN,Bats-Y
13.613821138211382,WLDN,Boston
24.040650406504064,WLDN,Bats-Z
1.337448559670782,WLDN,Phlx
84.23673469387755,WLDN,Nasdaq
36.41056910569106,WLFC,Arca
6.840163934426229,WLFC,Boston
8.08130081300813,WLFC,Bats-Y
3.5853658536585367,WLFC,Edge-A
0.06666666666666667,WLFC,CHX
13.959349593495935,WLFC,Bats-Z
0.0,WLFC,NSX
16.882113821138212,WLFC,Edge-X
69.87755102040816,WLFC,Nasdaq
0.37719298245614036,WLFC,Phlx
738.6571428571428,WLH,NYSE
365.8048780487805,WLH,Arca
0.072992700729927,WLH,CHX
114.77642276422765,WLH,Edge-A
0.13227513227513227,WLH,NSX
183.369918699187,WLH,Bats-Y
716.5265306122449,WLH,Nasdaq
272.260162601626,WLH,Bats-Z
269.4918699186992,WLH,Edge-X
124.82926829268293,WLH,Boston
35.90243902439025,WLH,Phlx
1719.126530612245,WLK,NYSE
1.9017094017094016,WLK,CHX
2325.465306122449,WLK,Nasdaq
590.2439024390244,WLK,Bats-Z
461.5772357723577,WLK,Bats-Y
443.0406504065041,WLK,Boston
231.6138211382114,WLK,Edge-A
0.41333333333333333,WLK,NSX
535.8130081300814,WLK,Edge-X
79.46747967479675,WLK,Phlx
1000.7317073170732,WLK,Arca
7062.845528455285,WLL,Arca
7.976303317535545,WLL,CHX
8288.735772357724,WLL,Edge-X
2506.0731707317073,WLL,Boston
8060.243902439024,WLL,Bats-Z
5227.012195121952,WLL,Bats-Y
9.541850220264317,WLL,NSX
1453.3739837398373,WLL,Phlx
10659.514285714286,WLL,Nasdaq
4466.130081300813,WLL,Edge-A
7245.7673469387755,WLL,NYSE
44.19090909090909,WLRH,Nasdaq
4.0,WLRH,Phlx
2.6923076923076925,WLRH,CHX
0.0,WLRH,NSX
27.60909090909091,WLRH,Bats-Z
6.627272727272727,WLRH,Boston
12.409090909090908,WLRH,Edge-A
24.818181818181817,WLRH,Edge-X
47.30909090909091,WLRH,Arca
13.636363636363637,WLRH,Bats-Y
128.3008130081301,WM,Phlx
1054.3577235772357,WM,Edge-X
1320.1951219512196,WM,Arca
0.21338912133891214,WM,CHX
518.3170731707318,WM,Boston
1614.4308943089432,WM,Bats-Z
691.8333333333334,WM,Edge-A
3274.285714285714,WM,NYSE
2.245614035087719,WM,NSX
3277.751020408163,WM,Nasdaq
796.2479674796748,WM,Bats-Y
16.36178861788618,WMAR,Bats-Y
0.0,WMAR,CHX
30.48780487804878,WMAR,Edge-X
51.47560975609756,WMAR,Arca
8.203252032520325,WMAR,Edge-A
1.5023696682464456,WMAR,Phlx
133.4734693877551,WMAR,Nasdaq
10.778688524590164,WMAR,Boston
0.09090909090909091,WMAR,NSX
43.739837398373986,WMAR,Bats-Z
5968.5203252032525,WMB,Bats-Z
799.5040650406504,WMB,Phlx
4.120772946859903,WMB,NSX
5042.369918699187,WMB,Edge-X
2143.930894308943,WMB,Boston
8507.069387755102,WMB,NYSE
0.8020304568527918,WMB,CHX
5224.569105691057,WMB,Arca
10719.57142857143,WMB,Nasdaq
3462.711382113821,WMB,Bats-Y
2746.3617886178863,WMB,Edge-A
0.21138211382113822,WMCR,Edge-A
0.0,WMCR,NSX
0.5625,WMCR,Phlx
0.0,WMCR,CHX
0.25609756097560976,WMCR,Bats-Z
0.18292682926829268,WMCR,Boston
4.004065040650406,WMCR,Arca
0.37142857142857144,WMCR,Nasdaq
0.7723577235772358,WMCR,Edge-X
0.35365853658536583,WMCR,Bats-Y
110.64634146341463,WMIH,Edge-A
185.130081300813,WMIH,Edge-X
120.35365853658537,WMIH,Boston
0.14492753623188406,WMIH,NSX
144.130081300813,WMIH,Bats-Y
0.4857142857142857,WMIH,CHX
124.1260162601626,WMIH,Arca
264.130612244898,WMIH,Nasdaq
27.101626016260163,WMIH,Phlx
137.85365853658536,WMIH,Bats-Z
15.995934959349594,WMK,Edge-A
0.22727272727272727,WMK,CHX
35.479674796747965,WMK,Bats-Z
2.3142857142857145,WMK,Phlx
29.971544715447155,WMK,Edge-X
52.1260162601626,WMK,Bats-Y
26.369918699186993,WMK,Boston
0.0,WMK,NSX
157.0448979591837,WMK,NYSE
90.96326530612245,WMK,Nasdaq
38.548780487804876,WMK,Arca
191.03252032520325,WMS,Bats-Y
139.6910569105691,WMS,Boston
515.4122448979592,WMS,Nasdaq
74.60569105691057,WMS,Edge-A
328.9227642276423,WMS,Arca
156.03658536585365,WMS,Edge-X
21.995934959349594,WMS,Phlx
177.40243902439025,WMS,Bats-Z
0.33962264150943394,WMS,NSX
0.07211538461538461,WMS,CHX
611.3877551020408,WMS,NYSE
1.4308943089430894,WMT,CHX
9328.75918367347,WMT,NYSE
2115.060975609756,WMT,Edge-A
10016.922448979592,WMT,Nasdaq
6075.959349593496,WMT,Bats-Z
4.226086956521739,WMT,NSX
3433.349593495935,WMT,Bats-Y
5672.967479674797,WMT,Edge-X
1862.1178861788617,WMT,Boston
5982.40650406504,WMT,Arca
658.8739837398374,WMT,Phlx
699.849593495935,WNC,Arca
321.1707317073171,WNC,Boston
473.1910569105691,WNC,Edge-X
536.089430894309,WNC,Bats-Y
1181.4326530612245,WNC,NYSE
0.28085106382978725,WNC,CHX
976.0938775510205,WNC,Nasdaq
93.21951219512195,WNC,Phlx
319.0040650406504,WNC,Edge-A
1.066079295154185,WNC,NSX
621.4146341463414,WNC,Bats-Z
18.357142857142858,WNEB,Edge-A
52.714285714285715,WNEB,Boston
1.2903225806451613,WNEB,Phlx
102.92857142857143,WNEB,Nasdaq
99.33333333333333,WNEB,Arca
45.5,WNEB,Bats-Y
37.285714285714285,WNEB,Bats-Z
50.26190476190476,WNEB,Edge-X
4.7440758293838865,WNR,NSX
613.9471544715448,WNR,Boston
0.13304721030042918,WNR,CHX
252.65447154471545,WNR,Phlx
4106.751020408164,WNR,Nasdaq
760.6016260162602,WNR,Edge-A
1954.9878048780488,WNR,Bats-Z
2024.060975609756,WNR,Arca
4829.971428571429,WNR,NYSE
1034.2560975609756,WNR,Bats-Y
1678.4349593495936,WNR,Edge-X
1.5844155844155845,WOOD,Edge-A
5.349593495934959,WOOD,Edge-X
2.4364406779661016,WOOD,Bats-Y
3.204761904761905,WOOD,Boston
0.3333333333333333,WOOD,Phlx
4.621951219512195,WOOD,Arca
2.654471544715447,WOOD,Bats-Z
7.9918367346938775,WOOD,Nasdaq
0.0,WOOD,NSX
771.040650406504,WOOF,Arca
2398.387755102041,WOOF,Nasdaq
0.2755102040816326,WOOF,NSX
167.53658536585365,WOOF,Edge-A
305.6138211382114,WOOF,Boston
333.5772357723577,WOOF,Bats-Y
55.0609756097561,WOOF,Phlx
0.1589958158995816,WOOF,CHX
553.1788617886178,WOOF,Bats-Z
494.4390243902439,WOOF,Edge-X
203.84959349593495,WOR,Boston
129.3617886178862,WOR,Edge-A
334.3658536585366,WOR,Bats-Z
294.0365853658537,WOR,Bats-Y
0.043478260869565216,WOR,CHX
514.9146341463414,WOR,Arca
975.6530612244898,WOR,NYSE
289.3373983739837,WOR,Edge-X
924.530612244898,WOR,Nasdaq
32.28455284552845,WOR,Phlx
0.2445414847161572,WOR,NSX
4.715447154471545,WPCS,Bats-Y
10.642276422764228,WPCS,Bats-Z
3.9549180327868854,WPCS,Edge-A
0.5422222222222223,WPCS,Phlx
1.9669421487603307,WPCS,Boston
0.0,WPCS,NSX
35.59183673469388,WPCS,Nasdaq
26.30081300813008,WPCS,Edge-X
25.357723577235774,WPCS,Arca
60.583333333333336,WPP,Edge-A
280.9166666666667,WPP,Bats-Y
56.15384615384615,WPP,Arca
102.33333333333333,WPP,Bats-Z
64.16666666666667,WPP,Nasdaq
37.416666666666664,WPP,Edge-X
11.416666666666666,WPP,Phlx
0.0,WPP,CHX
119.25,WPP,NYSE
0.0,WPP,NSX
92.41666666666667,WPP,Boston
2.763440860215054,WPS,Bats-Y
0.3333333333333333,WPS,NSX
1.9836734693877551,WPS,Nasdaq
2.446280991735537,WPS,Boston
8.304878048780488,WPS,Arca
1.21656050955414,WPS,Edge-A
1.8821138211382114,WPS,Bats-Z
2.247967479674797,WPS,Edge-X
0.72,WPS,Phlx
4489.609756097561,WPX,Bats-Y
782.1626016260162,WPX,Phlx
1.0608695652173914,WPX,NSX
2078.3008130081303,WPX,Boston
3929.2642276422766,WPX,Edge-X
2371.3252032520327,WPX,Edge-A
0.9745762711864406,WPX,CHX
7365.681632653062,WPX,Nasdaq
4233.195121951219,WPX,Arca
5190.59349593496,WPX,Bats-Z
4630.420408163265,WPX,NYSE
844.1016260162602,WR,Bats-Z
0.21875,WR,CHX
295.9959349593496,WR,Boston
1821.3551020408163,WR,Nasdaq
457.0365853658537,WR,Edge-X
1411.1959183673468,WR,NYSE
338.3008130081301,WR,Edge-A
72.8089430894309,WR,Phlx
2.0058823529411764,WR,NSX
654.1178861788618,WR,Arca
495.2723577235772,WR,Bats-Y
28.760162601626018,WRB,Phlx
256.5081300813008,WRB,Bats-Y
213.8658536585366,WRB,Boston
1003.0367346938775,WRB,Nasdaq
355.979674796748,WRB,Arca
0.19545454545454546,WRB,NSX
326.8943089430894,WRB,Bats-Z
130.22764227642276,WRB,Edge-A
937.0408163265306,WRB,NYSE
0.053811659192825115,WRB,CHX
222.6951219512195,WRB,Edge-X
163.83333333333334,WRD,Edge-X
71.66666666666667,WRD,Bats-Z
11.333333333333334,WRD,Phlx
0.0,WRD,CHX
79.25,WRD,Boston
227.25,WRD,Arca
111.41666666666667,WRD,Bats-Y
76.91666666666667,WRD,Edge-A
0.0,WRD,NSX
786.3333333333334,WRD,NYSE
207.66666666666666,WRD,Nasdaq
0.4715447154471545,WREI,Bats-Z
0.8780487804878049,WREI,Bats-Y
0.9024390243902439,WREI,Boston
0.5,WREI,Phlx
0.7357723577235772,WREI,Edge-A
1.6747967479674797,WREI,Arca
0.6775510204081633,WREI,Nasdaq
0.9878048780487805,WREI,Edge-X
102.4074074074074,WRES,Edge-A
264.4074074074074,WRES,Edge-X
1.5,WRES,CHX
0.2,WRES,NSX
154.62037037037038,WRES,Arca
61.083333333333336,WRES,Bats-Z
28.63888888888889,WRES,Boston
7.1415094339622645,WRES,Phlx
44.52777777777778,WRES,Bats-Y
228.25925925925927,WRES,Nasdaq
2739.191836734694,WRK,Nasdaq
484.3983739837398,WRK,Boston
886.8089430894308,WRK,Edge-X
492.1707317073171,WRK,Edge-A
2684.0244897959183,WRK,NYSE
1369.1747967479675,WRK,Arca
1407.2520325203252,WRK,Bats-Z
708.6544715447154,WRK,Bats-Y
0.12916666666666668,WRK,CHX
157.8130081300813,WRK,Phlx
0.40350877192982454,WRK,NSX
60.735772357723576,WRLD,Boston
521.0489795918368,WRLD,Nasdaq
83.53658536585365,WRLD,Edge-X
0.0,WRLD,NSX
93.02439024390245,WRLD,Bats-Z
0.2222222222222222,WRLD,CHX
24.86178861788618,WRLD,Edge-A
122.40243902439025,WRLD,Arca
8.821138211382113,WRLD,Phlx
98.78861788617886,WRLD,Bats-Y
25.34552845528455,WSBC,Edge-A
8.142276422764228,WSBC,Phlx
86.13821138211382,WSBC,Arca
0.15,WSBC,CHX
68.0,WSBC,Edge-X
446.8081632653061,WSBC,Nasdaq
46.926829268292686,WSBC,Boston
76.45528455284553,WSBC,Bats-Z
74.58130081300813,WSBC,Bats-Y
0.11594202898550725,WSBC,NSX
49.142276422764226,WSBF,Bats-Z
4.240816326530612,WSBF,Phlx
